2018-12-18,66.6208,75.3814,1
2018-12-19,66.7454,75.7761,1
2018-12-20,67.1121,76.4742,1
2018-12-21,67.3710,76.9377,1
2018-12-22,68.0085,77.9717,1
2018-12-23,68.0085,77.9717,1
2018-12-24,68.0085,77.9717,1
2018-12-25,68.4073,77.8886,1
2018-12-26,68.7448,78.4309,1
2018-12-27,68.8865,78.5237,1
2018-12-28,68.8762,78.3880,1
2018-12-29,69.5218,79.6581,1
2018-12-30,69.4706,79.4605,1
2018-12-31,69.4706,79.4605,1
2019-01-01,69.4706,79.4605,1
2019-01-02,69.4706,79.4605,1
2019-01-03,69.4706,79.4605,1
2019-01-04,69.4706,79.4605,1
2019-01-05,69.4706,79.4605,1
2019-01-06,69.4706,79.4605,1
2019-01-07,69.4706,79.4605,1
2019-01-08,69.4706,79.4605,1
2019-01-09,69.4706,79.4605,1
2019-01-10,67.0795,76.9066,1
2019-01-11,66.8605,77.2105,1
2019-01-12,66.9167,77.1282,1
2019-01-13,66.9167,77.1282,1
2019-01-14,66.9167,77.1282,1
2019-01-15,67.1920,77.0692,1
2019-01-16,67.0820,76.9498,1
2019-01-17,66.7617,76.1350,1
2019-01-18,66.4438,75.6330,1
2019-01-19,66.3309,75.5841,1
2019-01-20,66.3309,75.5841,1
2019-01-21,66.3309,75.5841,1
2019-01-22,66.3634,75.5481,1
2019-01-23,66.5499,75.5541,1
2019-01-24,66.3318,75.3861,1
2019-01-25,66.0016,75.0306,1
2019-01-26,65.9170,74.6312,1
2019-01-27,65.9170,74.6312,1
2019-01-28,65.9170,74.6312,1
2019-01-29,65.9300,75.1932,1
2019-01-30,66.3412,75.8811,1
2019-01-31,66.0987,75.5706,1
2019-02-01,65.3577,75.2006,1
2019-02-02,65.6601,75.1480,1
2019-02-03,65.6601,75.1480,1
2019-02-04,65.6601,75.1480,1
2019-02-05,65.5859,75.0565,1
2019-02-06,65.5691,74.9127,1
2019-02-07,65.6686,74.7703,1
2019-02-08,66.0199,74.9656,1
2019-02-09,66.0628,74.8954,1
2019-02-10,66.0628,74.8954,1
2019-02-11,66.0628,74.8954,1
2019-02-12,65.6517,74.3243,1
2019-02-13,65.7147,74.1459,1
2019-02-14,65.6783,74.3872,1
2019-02-15,66.5429,75.0471,1
2019-02-16,66.7044,75.2492,1
2019-02-17,66.7044,75.2492,1
2019-02-18,66.7044,75.2492,1
2019-02-19,66.2470,74.9055,1
2019-02-20,66.2022,74.8151,1
2019-02-21,65.8568,74.6816,1
2019-02-22,65.5401,74.2963,1
2019-02-23,65.5149,74.3332,1
2019-02-24,65.5149,74.3332,1
2019-02-25,65.5149,74.3332,1
2019-02-26,65.2582,74.0876,1
2019-02-27,65.6182,74.4898,1
2019-02-28,65.7570,74.8249,1
2019-03-01,65.8895,74.9691,1
2019-03-02,65.8145,74.8048,1
2019-03-03,65.8145,74.8048,1
2019-03-04,65.8145,74.8048,1
2019-03-05,65.7956,74.7438,1
2019-03-06,65.8004,74.5058,1
2019-03-07,65.8430,74.4158,1
2019-03-08,65.9646,74.5730,1
2019-03-09,65.9646,74.5730,1
2019-03-10,65.9646,74.5730,1
2019-03-11,65.9646,74.5730,1
2019-03-12,66.0763,74.2896,1
2019-03-13,65.7674,74.0672,1
2019-03-14,65.5890,74.0237,1
2019-03-15,65.4021,74.0613,1
